B,C,D,E,F,G,H,I,J,K,L,N
1,17519.665,17503.68836,60.94,81.08666304,30.38111964,52.94042171,31.96684365,-18.91333696,18.00971172,96.76528324,17813.62
1,17536.327,17576.34927,335.33,88.2364912,35.95613024,55.60263084,52.06237235,-11.7635088,59.65990072,145.4838535,17919.3
1,17545.515,17601.71709,39.05,64.64454609,40.64908574,52.94162846,70.57995585,-35.35545391,81.85870593,61.28829063,17675.85
1,17528.455,17587.29618,-170.79,44.32804869,42.84783874,45.03648446,65.35342699,-55.67195131,91.08500968,8.690730131,17466.2
1,17492.093,17540.91709,-89.5,25.6415226,43.17627559,40.48702896,44.03354079,-74.3584774,85.98931439,-61.60129081,17273.37
1,17487.424,17508.93291,142.89,29.79010001,45.73786227,48.61030913,14.86339535,-70.20989999,47.35383065,-67.88721256,17316.18
1,17530.266,17529.71218,456.19,57.45988061,51.08242335,62.06259643,-1.224633487,-42.54011939,6.098158448,-14.20860655,17601.71
1,17535.361,17469.022,-306.77,6.632455568,50.59591021,51.18307334,-1.056874711,-93.36754443,89.10646491,-87.12058527,17196.47
1,17521.211,17437.45455,-225.93,24.91069355,48.10531562,46.39185247,-24.96554791,-75.08930645,34.62475808,-79.44053463,17361.74
1,17467.722,17352.28527,-760.84,3.035805426,42.57662068,37.76202657,-37.10721388,-96.96419457,91.3054478,-114.3258864,17052.78
1,17412.096,17314.03764,-661.94,23.11550391,36.77950476,37.1474122,-63.39503106,-76.88449609,35.81523161,-75.52964273,17257.36
1,17332.328,17261.22382,-554.23,11.13007586,29.06886323,31.82182803,-71.88468287,-88.86992414,60.379193,-107.1856767,17121.62
1,17270.604,17211.45691,-407.59,14.5203548,24.0564441,34.67337432,-87.49030594,-85.4796452,26.8835435,-138.4921148,17058.61
1,17264.404,17235.74709,130.83,63.09890397,25.93352963,48.5578444,-97.81999159,-36.90109603,10.56268509,28.78015694,17404.2
1,17284.882,17274.61,161.97,72.74791232,30.6441686,55.04215337,-81.16972987,-27.25208768,35.11517615,104.944662,17478.15
1,17313.006,17331.43509,-4.29,88.31028184,36.49618678,56.67350057,-60.64317461,-11.68971816,70.86831757,142.9755938,17597.42
1,17301.437,17362.89218,289.55,73.77479123,38.12767785,47.00751677,-37.70125042,-26.22520877,57.63757929,87.21832958,17486.02
1,17304.004,17348.47455,-139.6,40.55602631,41.52003492,50.71637876,-30.39534632,-59.44397369,89.17944527,-12.9904322,17222.14
1,17292.214,17337.53564,191.06,43.47469367,43.37643493,46.42311053,-41.23316162,-56.52530633,22.20542719,-34.58254442,17243.84
1,17306.876,17320.66036,-57.96,37.49747811,46.8226022,55.29864986,-48.48267526,-62.50252189,49.22716435,-47.37275599,17199.4
1,17314.402,17325.34109,211,55.41567472,50.05261928,52.86770309,-54.57827253,-44.58432528,52.86608049,13.41803198,17332.62
1,17311.691,17285.36073,35.9,23.38968917,51.27858061,49.04175827,-53.49059,-76.61031083,81.8801898,-69.57934925,17094.51
1,17320.925,17256.13509,-253.25,21.52949812,51.97949495,53.27911932,-66.75121015,-78.47050188,13.57274401,-111.3266132,17150.95
1,17316.299,17262.86509,-120.21,53.18224914,50.98782946,48.17787931,-69.69397179,-46.81775086,8.6085583,-18.24129844,17357.94
1,17307.723,17276.69982,-205.03,58.45031654,49.55806989,46.51353769,-57.19582084,-41.54968346,86.4386558,63.02396802,17392.39
1,17298.352,17312.33382,17.69,90.87645001,49.8146867,46.16555506,-42.88894627,-9.123549991,15.77199122,105.3514416,17503.71
1,17287.134,17326.05891,151.7,69.91963702,49.42917128,45.4781445,-25.80908892,-30.08036298,50.61343315,64.43755815,17373.84
1,17274.588,17291.43091,-147.16,16.63398316,47.03696697,44.99641062,-24.62960993,-83.36601684,89.6982525,-53.69112074,17096.68
1,17270.933,17279.19491,7.89,37.8994117,46.47943877,48.63884523,-39.91024531,-62.1005883,20.03884269,-68.38741507,17207.29
1,17266.122,17257.44164,-181.33,27.13307956,45.44299891,48.22363514,-45.02035959,-72.86692044,42.67916829,-77.74890192,17151.29
1,17245.927,17232.814,36.16,23.16876226,42.21830767,41.86715207,-52.46504229,-76.83123774,57.30769231,-66.60191012,17130.67
1,17249.901,17212.50909,-16.7,23.85703849,42.2650426,51.97310931,-58.99378181,-76.14296151,49.03208216,-64.21049218,17134.25
1,17253.54,17201.13436,-170.6,32.89241968,43.40133475,51.81281073,-62.4329195,-67.10758032,28.93154487,-45.38364204,17187.34
1,17249.627,17213.00164,-73.58,58.61738348,43.94484819,47.89208873,-59.04398997,-41.38261652,24.66548543,24.02145897,17318.81
1,17240.579,17222.50764,-201.8,55.31053105,43.63086964,45.03195625,-47.38030507,-44.68946895,78.16601738,61.32146948,17301.91
1,17205.327,17206.25509,-222.65,26.35626398,37.17885104,31.44670639,-40.99121928,-73.64373602,79.9019283,-29.47633793,17151.19
1,17151.051,17138.21018,-265.6,8.144308273,31.00131816,26.20016487,-49.99847176,-91.85569173,84.22747715,-246.2123318,16831.08
1,17132.654,17094.87545,-294.58,43.43102247,33.68102209,40.26335567,-76.19465047,-56.56897753,7.300864393,-202.7900956,16912.71
1,17066.543,16988.24382,-605.11,4.655591659,30.35664009,22.46866281,-95.83873127,-95.34440834,89.58353394,-160.8250696,16546.18
1,16999.372,16881.52327,-651.09,5.612244898,28.20455662,22.27203302,-135.0258849,-94.3877551,70.61874384,-142.337589,16479.58
1,16928.31,16776.192,-714.2,4.077474865,26.29542788,21.57883791,-169.3995914,-95.92252513,85.40316836,-110.2687004,16420.05
1,16844.183,16660.67745,-894.36,4.940887891,24.40381282,19.37829869,-200.1285115,-95.05911211,72.25969646,-115.4499198,16292.98
1,16747.033,16546.43327,-1102.97,6.961323432,21.8107032,15.24647635,-231.3356621,-93.03867657,65.71880532,-107.3071924,16215.84
1,16647.977,16470.29091,-973.66,15.67338023,17.51630288,14.07474032,-256.5537873,-84.32661977,16.94592844,-86.42500728,16328.25
1,16520.795,16357.94782,-1121.1,4.277773923,12.41302716,11.68986083,-270.3756216,-95.72222608,64.89752024,-120.8579381,16030.09
1,16412.724,16276.07236,-760.6,8.360874456,10.61348821,15.12871313,-296.9979996,-91.63912554,73.06466891,-92.86263064,16070.48
1,16344.891,16228.80436,-759.96,30.2392412,12.8229815,24.14368811,-310.641973,-69.7607588,13.51351351,-93.45266275,16152.75
1,16271.946,16199.41691,-362.92,33.69565217,11.84944447,21.06757839,-311.9794951,-66.30434783,77.38271273,-33.20447805,16183.26
1,16219.969,16154.774,-453.17,25.13629509,13.89751482,25.27095049,-309.7557154,-74.86370491,93.01136985,-55.62802833,16026.41
1,16166.821,16105.34327,-471.95,16.0526621,14.94155654,24.99247158,-315.8565636,-83.9473379,34.79354839,-130.7012226,15948.1
1,16147.046,16115.43036,-70.68,64.7169545,21.0055045,42.25912269,-318.1710668,-35.2830455,9.467884131,-6.848934673,16222.3
1,16139.53,16128.29836,1.98,70.28865695,27.54028141,46.74553138,-298.5270174,-29.71134305,35.87958486,58.03608088,16217.82
1,16159.63,16178.71836,88.59,96.330086,36.47715766,57.87247376,-277.1401751,-3.669914004,13.89356079,161.0040876,16416.84
1,16170.663,16229.43655,408.49,85.59897641,43.46971728,54.65162362,-243.9208419,-14.40102359,78.85518372,168.5422717,16438.58
1,16198.869,16255.16145,241.67,68.38988934,49.88092882,63.90554131,-215.5293889,-31.61011066,87.37915012,80.32889622,16312.15
1,16213.674,16258.73618,65.78,55.64675296,54.60951667,56.93488098,-200.4389049,-44.35324704,30.79615505,-6.383572296,16218.53
1,16194.915,16213.55182,-218.1,16.93984369,53.27957692,42.42690932,-196.1169506,-83.06015631,89.17700113,-92.68795548,15965.16
1,16175.429,16176.00364,-38.01,30.10057833,52.92006954,42.08696782,-206.6957494,-69.89942167,9.262487683,-120.4431794,15988.4
1,16174.852,16147.86018,72.54,34.15388484,53.82182851,49.7393033,-210.6440357,-65.84611516,74.21776432,-52.74344668,16020.64
1,16225.472,16198.66891,232,88.67488056,61.08405036,67.3119015,-202.9428673,-11.32511944,10.19942153,67.12580462,16454.3
1,16268.147,16275.68309,431.23,96.61446313,64.27380122,65.43343821,-163.467643,-3.385536866,19.62663348,137.466804,16649.05
1,16318.252,16357.63273,302.03,95.20018846,66.76495437,67.30276471,-116.9532557,-4.799811541,17.29442971,118.214223,16718.87
1,16343.369,16421.22509,229.43,80.27654761,65.15960053,59.66239142,-75.3582168,-19.72345239,84.78203732,114.4828544,16668.01
1,16385.791,16515.66709,550.65,96.98547595,66.29825049,64.40201524,-42.40502486,-3.01452405,10.06541648,103.1058019,16862.8
1,16442.627,16605.616,661.98,94.67840319,68.92710187,70.83339443,-3.133316308,-5.321596814,42.0523671,97.44149082,16880.51
1,16488.562,16648.38927,712.72,77.72376227,71.1348028,65.59158764,25.8877726,-22.27623773,92.80027428,59.74508404,16677.88
1,16587.029,16732.25618,961.43,98.52885673,79.29370411,83.00606711,39.0491743,-1.471143274,6.728459922,76.8868071,16949.83
1,16658.772,16753.85636,685.19,64.24286397,82.70793267,70.94796223,63.12647978,-35.75713603,85.28257291,60.23483118,16705.83
1,16742.688,16790.40691,405.5,75.22261512,86.8148057,72.87611633,67.57885066,-24.77738488,14.51155639,51.66332051,16859.8
1,16786.921,16818.39636,247.58,65.86497688,84.53381533,65.38742512,80.88055294,-34.13502312,53.81158591,107.0229797,16896.63
1,16825.272,16863.058,313.69,87.61621302,83.63399032,63.91051078,94.75575238,-12.38378698,7.128902356,139.0567385,17032.56
1,16850.636,16889.82855,304.5,75.30189764,81.64416124,59.26559121,112.5477195,-24.69810236,20.9113608,91.5282347,16972.51
1,16872.051,16895.56018,19.36,56.89828279,79.30633475,57.60362446,119.9749148,-43.10171721,89.53254225,98.91231491,16882.16
1,16876.429,16901.83818,26.07,54.63782168,75.07156933,51.76840302,118.8839253,-45.36217832,30.64454469,17.33032873,16906.58
1,16885.154,16918.44382,289.88,66.99591969,72.30332098,53.40471861,119.1555607,-33.00408031,62.4657256,101.3475129,16967.76
1,16916.442,16937.64491,40.93,71.64182119,71.69512687,64.20013071,122.3371748,-28.35817881,37.4760828,92.60435601,16990.76
1,16964.457,17031.01545,724.15,97.72276862,71.61451806,68.91918515,131.3073553,-2.277231379,5.894160003,294.845527,17429.98
1,17033.772,17110.01964,539.18,89.11492767,74.10172443,82.8211563,165.0563096,-10.88507233,70.90585283,184.7892496,17398.98
1,17090.363,17181.28109,529.08,86.0957934,75.18904226,80.46753023,187.9811967,-13.9042066,57.67168606,124.5664922,17425.71
1,17146.981,17248.99873,430.25,91.19762373,77.72230694,80.47320717,206.0827691,-8.80237627,40.28548771,96.16766852,17462.81
1,17197.592,17320.21491,566.16,96.79243534,78.63992917,79.12326938,221.4381108,-3.207564661,17.36947791,88.29194829,17538.67
1,17252.453,17379.03818,638.96,94.40844957,80.55058437,83.19236214,235.641828,-5.591550427,25.89866749,72.14502245,17521.12
1,17303.435,17404.40673,485.4,77.12109448,82.57286554,79.46255201,241.0662165,-22.87890552,65.95191226,37.96698709,17391.98
1,17374.612,17461.664,650.59,98.19743935,86.9288273,83.34910744,237.423456,-1.802560647,6.205896568,86.1066432,17618.35
1,17426.75,17482.48727,498.38,80.05811995,88.23504733,72.96463997,244.7644291,-19.94188005,80.90517241,67.13022024,17489.14
1,17450.929,17447.17818,-197.43,19.72290467,83.04315568,58.83238236,235.5716938,-80.27709533,65.35167577,-183.6455603,17232.55
1,17429.301,17404.04564,-185.28,7.228567619,73.99373558,38.59763813,208.6642971,-92.77143238,80.44087428,-153.1331464,17213.7
1,17399.734,17344.77455,-322.4,4.29327725,65.51157054,35.6162251,182.3736614,-95.70672275,88.31598165,-147.7226497,17103.31
1,17367.693,17291.24109,-357.51,5.510636769,57.45305487,34.02821395,152.521174,-94.48936323,81.00340663,-110.9528549,17105.3
1,17339.913,17258.026,-353.66,24.70806615,50.80409911,36.71652354,128.6803384,-75.29193385,12.149757,-85.1706346,17185.01
1,17313.931,17246.92364,-242.27,40.54336821,45.1791924,37.78628107,115.0987527,-59.45663179,54.03802076,-18.10648933,17278.85
1,17277.663,17218.65255,-233.54,20.22443469,37.76079091,34.45435062,107.5245693,-79.77556531,80.24190777,-54.19481219,17158.44
1,17226.2,17145.86836,-741,3.589927229,30.40767419,30.48352232,88.42916771,-96.41007277,85.85537919,-161.8229839,16877.35
1,17156.173,17089.84655,-571.06,10.54500935,21.64243119,19.09146282,54.7051912,-89.45499065,36.29713914,-147.7400919,16918.08
1,17091.864,17033.46055,-386.5,18.05271492,15.44189069,20.10635627,29.27349543,-81.94728508,32.60882951,-141.0034563,16846.05
1,17032.591,16951.27073,-573.88,5.553465879,14.02494681,21.09395574,1.322354923,-94.44653412,86.2790003,-135.1380101,16639.82
1,16995.14,16916.10691,-264.12,33.41106253,16.6431963,34.47034724,-31.16032408,-66.58893747,63.38481639,-61.75529484,16839.19
1,16999.177,16943.11418,38.38,75.67492539,23.78136111,51.44189901,-38.82579151,-24.32507461,8.279890527,29.2489216,17143.68
1,17012.265,16986.20564,51.17,88.51412312,32.08170975,54.39076758,-23.17394591,-11.48587688,7.007773059,64.31725063,17236.18
1,17019.502,17030.772,-21.47,91.45672843,38.75657598,52.52707959,-4.302232224,-8.543271566,33.65749295,87.98584115,17257.38
1,17014.053,17068.01891,65.92,90.24815792,43.72705495,48.01286586,11.43708716,-9.751842079,24.39986476,79.78398079,17224.36
1,17018.002,17101.45109,320.58,86.43710977,50.34832245,51.54609307,21.09963295,-13.56289023,5.750041347,56.899764,17197.93
1,17071.563,17173.26164,494.88,95.47857687,59.53718742,72.11382047,29.82331519,-4.521423129,27.85239746,124.0862205,17412.96
1,17139.933,17269.66473,755.73,96.18721658,68.10140814,75.15230443,53.09148223,-3.812783418,17.78383938,145.0985843,17601.78
1,17215.384,17353.41509,960.74,88.82428024,75.17856467,79.28293656,83.02271768,-11.17571976,87.56771774,139.9605731,17600.56
1,17307.489,17416.23073,721.68,82.83812324,82.90703041,91.0534245,104.8716966,-17.16187676,76.40733373,99.40302895,17560.87
1,17379.344,17461.73091,414.06,79.08359133,87.47428329,88.8182987,118.1588364,-20.91640867,27.56625294,65.46788747,17557.74
1,17428.321,17507.932,397.27,87.10262266,88.61705302,85.14675278,128.1162591,-12.89737734,7.424343199,72.20389481,17633.45
1,17477.523,17562.45545,470.82,96.52699392,89.4183401,85.19456366,140.7733448,-3.473006084,13.93229886,88.32761884,17728.2
1,17517.506,17595.12582,432.85,85.55836116,88.82850337,76.69840676,154.2401196,-14.44163884,86.50890461,79.62532263,17657.21
1,17564.178,17626.68473,493.15,85.75579143,88.37926672,81.12960888,158.8911604,-14.24420857,61.70498406,86.34118845,17691.08
1,17632.911,17685.06327,472.3,97.76354006,89.51190975,87.46116701,165.7514316,-2.236459935,6.775011645,160.0202175,17885.26
1,17676.301,17723.96309,245.08,86.80184556,88.64423662,79.28748853,181.3541815,-13.19815444,58.34153323,147.3242827,17846.86
1,17701.145,17755.58473,249.66,75.59311212,86.58482617,72.36989015,189.0542837,-24.40688788,68.08036957,124.6950284,17850.22
1,17719.41,17770.50564,222.34,62.22239958,83.92463811,64.70398815,192.1800492,-37.77760042,40.47177585,44.14622122,17783.21
1,17731.204,17763.12382,121.07,41.39114472,79.77994025,58.59871683,186.5510926,-58.60885528,89.48435322,-5.054630645,17678.81
1,17738.601,17745.034,-1.74,24.33398455,74.30497958,55.06803513,172.517878,-75.66601545,56.93306975,-85.1648637,17631.71
1,17724.337,17699.98109,-237.39,3.924931693,65.98721048,41.02847942,154.4394369,-96.07506831,89.23236855,-156.315182,17490.81
1,17705.681,17666.76345,-115.57,28.77568224,59.21207931,37.57988922,130.0563912,-71.22431776,26.84064549,-141.5730235,17541.64
1,17682.916,17616.55964,-261.52,14.48191139,52.10443434,35.63051519,111.162707,-85.51808861,58.20644516,-130.6453312,17429.56
1,17652.248,17562.284,-500.86,7.369316303,44.26578682,30.91409226,87.12290551,-92.6306837,78.28824336,-107.5981391,17384.4
1,17607.809,17523.85164,-405.99,19.96176254,36.48560907,16.6228538,65.16698543,-80.03823746,8.190819082,-92.07386898,17440.87
1,17554.457,17470.31182,-536.88,8.665170283,28.67194154,14.66006041,49.05840071,-91.33482972,61.12388885,-105.201117,17313.34
1,17504.062,17432.45964,-436.94,16.69931782,22.78256211,17.87713058,28.03262542,-83.30068218,58.32928999,-83.96102029,17346.27
1,17494.114,17465.12655,4.92,76.05002898,24.16532505,45.28468233,18.28378165,-23.94997102,13.93030859,91.91396608,17683.73
1,17501.198,17511.58764,117.94,95.50110079,29.57632066,53.48491706,33.4189024,-4.498899206,30.00510725,139.4020607,17749.65
1,17514.705,17559.87527,275.97,92.12283521,36.35520573,56.84654454,49.44698543,-7.877164792,53.29789804,131.7862363,17766.78
1,17550.919,17621.37436,311.31,97.58528482,45.72124104,69.43478448,63.80895482,-2.414715177,7.82275424,107.9873874,17852.95
1,17596.758,17703.03091,570.47,98.31253526,52.67492634,72.29675172,82.09144209,-1.687464735,10.05237239,127.1288609,18000.03
1,17655.918,17780.19491,636.76,94.88594374,60.71532958,81.56951056,105.38591,-5.114056264,48.05555556,115.7791176,18021.16
1,17763.905,17927.168,1023.4,97.25343421,69.70374137,90.44669009,130.2415705,-2.746565791,16.02974882,179.2571875,18464.27
1,17874.049,18068.69618,1228.97,88.20403898,76.52796901,90.59859934,178.2839699,-11.79596102,73.65772528,155.9585717,18542.31
1,17992.316,18181.78,1149.74,84.57920566,84.11937255,96.36939628,218.3142842,-15.42079434,76.11967198,110.8703556,18496.01
1,18092.614,18246.67709,665.52,67.89263017,89.23870378,86.10179253,242.0386334,-32.10736983,62.28699257,60.38344693,18349.25
1,18199.524,18366.71636,1003.18,90.41269788,90.67497067,86.73327744,254.1426004,-9.587302121,25.02688349,100.8886655,18752.83
1,18291.893,18452.86473,906.56,83.73000193,89.49786079,81.44390961,285.9175151,-16.26999807,85.74362166,91.21691829,18673.34
1,18384.656,18526.04964,841.46,85.50134932,88.8357122,81.49355279,302.6715131,-14.49865068,62.13844654,81.61676136,18694.41
1,18462.578,18571.05218,632.14,76.09760569,86.68694428,76.89191055,312.821085,-23.90239431,39.37307297,52.24185716,18632.17
1,18520.525,18592.31073,558.34,67.73262669,83.62895343,71.3922873,312.3819054,-32.26737331,85.36585366,42.29628302,18579.5
1,18594.683,18636.34982,298.47,81.68116338,82.30847539,74.45037916,307.6979577,-18.31883662,62.53281223,112.9076575,18762.74
1,18630.647,18678.02745,281.6,92.03646996,81.78677897,65.84931603,313.3685995,-7.963530043,15.68732576,113.0597408,18823.91
1,18663.385,18721.48982,373.68,94.14525249,82.38090032,64.84985938,318.8966992,-5.854747511,40.34811903,121.8076304,18869.69
1,18719.599,18793.26527,708.9,94.00203653,83.3231834,72.58569982,325.3150796,-5.997963465,29.22469962,174.4135485,19058.15
1,18778.52,18833.05818,185.63,72.61634233,83.79555462,74.19972236,337.200865,-27.38365767,52.33056981,103.5818133,18938.46
1,18774.135,18820.41455,35.64,26.73577257,77.42786209,47.89847502,331.5300292,-73.26422743,91.36907897,-0.115352368,18708.98
1,18786.137,18823.91,98.95,41.16932656,73.17179455,55.72516171,309.5550797,-58.83067344,56.4625435,2.764641077,18793.36
1,18779.806,18795.72145,-1.07,13.41407092,65.96306671,47.33850694,291.9644437,-86.58592908,86.74956439,-89.23079034,18631.1
1,18797.064,18800.25673,225.25,43.11763398,62.66506954,56.63371208,266.7836021,-56.88236602,16.16851907,-45.87681237,18804.75
